name,wikipedia_link
Tepui goldenthroat,https://wikipedia.org/wiki/Tepui_goldenthroat
Tepui parrotlet,https://wikipedia.org/wiki/Tepui_parrotlet
Tepui spinetail,https://wikipedia.org/wiki/Tepui_spinetail
Tepui swift,https://wikipedia.org/wiki/Tepui_swift
Tepui tinamou,https://wikipedia.org/wiki/Tepui_tinamou
Tepui toucanet,https://wikipedia.org/wiki/Tepui_toucanet
Tepui vireo,https://wikipedia.org/wiki/Tepui_vireo
Tepui whitestart,https://wikipedia.org/wiki/Tepui_whitestart
Tepui wren,https://wikipedia.org/wiki/Tepui_wren
Terek sandpiper,https://wikipedia.org/wiki/Terek_sandpiper
Terrestrial brownbul,https://wikipedia.org/wiki/Terrestrial_brownbul
Tessmann's flycatcher,https://wikipedia.org/wiki/Tessmann%27s_flycatcher
Thamnornis,https://wikipedia.org/wiki/Thamnornis
Thekla's lark,https://wikipedia.org/wiki/Thekla%27s_lark
Thick-billed cuckoo,https://wikipedia.org/wiki/Thick-billed_cuckoo
Thick-billed euphonia,https://wikipedia.org/wiki/Thick-billed_euphonia
Thick-billed flowerpecker,https://wikipedia.org/wiki/Thick-billed_flowerpecker
Thick-billed fox sparrow,https://wikipedia.org/wiki/Thick-billed_fox_sparrow
Thick-billed grasswren,https://wikipedia.org/wiki/Thick-billed_grasswren
Thick-billed green pigeon,https://wikipedia.org/wiki/Thick-billed_green_pigeon
Thick-billed ground dove,https://wikipedia.org/wiki/Thick-billed_ground_dove
Thick-billed ground pigeon,https://wikipedia.org/wiki/Thick-billed_ground_pigeon
Thick-billed heleia,https://wikipedia.org/wiki/Thick-billed_heleia
Thick-billed honeyguide,https://wikipedia.org/wiki/Thick-billed_honeyguide
Thick-billed kingbird,https://wikipedia.org/wiki/Thick-billed_kingbird
Thick-billed lark,https://wikipedia.org/wiki/Thick-billed_lark
Thick-billed longspur,https://wikipedia.org/wiki/Thick-billed_longspur
Thick-billed miner,https://wikipedia.org/wiki/Thick-billed_miner
Thick-billed murre,https://wikipedia.org/wiki/Thick-billed_murre
Thick-billed parrot,https://wikipedia.org/wiki/Thick-billed_parrot
Thick-billed raven,https://wikipedia.org/wiki/Thick-billed_raven
Thick-billed saltator,https://wikipedia.org/wiki/Thick-billed_saltator
Thick-billed seed finch,https://wikipedia.org/wiki/Thick-billed_seed_finch
Thick-billed seedeater,https://wikipedia.org/wiki/Thick-billed_seedeater
Thick-billed siskin,https://wikipedia.org/wiki/Thick-billed_siskin
Thick-billed spiderhunter,https://wikipedia.org/wiki/Thick-billed_spiderhunter
Thick-billed vireo,https://wikipedia.org/wiki/Thick-billed_vireo
Thick-billed warbler,https://wikipedia.org/wiki/Thick-billed_warbler
Thick-billed weaver,https://wikipedia.org/wiki/Thick-billed_weaver
Thicket antpitta,https://wikipedia.org/wiki/Thicket_antpitta
Thicket tinamou,https://wikipedia.org/wiki/Thicket_tinamou
Thorn-tailed rayadito,https://wikipedia.org/wiki/Thorn-tailed_rayadito
Three-banded courser,https://wikipedia.org/wiki/Three-banded_courser
Three-banded plover,https://wikipedia.org/wiki/Three-banded_plover
Three-banded rosefinch,https://wikipedia.org/wiki/Three-banded_rosefinch
Three-banded warbler,https://wikipedia.org/wiki/Three-banded_warbler
Three-streaked tchagra,https://wikipedia.org/wiki/Three-streaked_tchagra
Three-striped flycatcher,https://wikipedia.org/wiki/Three-striped_flycatcher
Three-striped hemispingus,https://wikipedia.org/wiki/Three-striped_hemispingus
Three-striped warbler,https://wikipedia.org/wiki/Three-striped_warbler
Three-toed jacamar,https://wikipedia.org/wiki/Three-toed_jacamar
Three-toed parrotbill,https://wikipedia.org/wiki/Three-toed_parrotbill
Three-toed swiftlet,https://wikipedia.org/wiki/Three-toed_swiftlet
Three-wattled bellbird,https://wikipedia.org/wiki/Three-wattled_bellbird
Thrush nightingale,https://wikipedia.org/wiki/Thrush_nightingale
Thrush-like antpitta,https://wikipedia.org/wiki/Thrush-like_antpitta
Thrush-like wren,https://wikipedia.org/wiki/Thrush-like_wren
Thyolo alethe,https://wikipedia.org/wiki/Thyolo_alethe
Tibetan babax,https://wikipedia.org/wiki/Tibetan_babax
Tibetan blackbird,https://wikipedia.org/wiki/Tibetan_blackbird
Tibetan bunting,https://wikipedia.org/wiki/Tibetan_bunting
Tibetan eared pheasant,https://wikipedia.org/wiki/Tibetan_eared_pheasant
Tibetan lark,https://wikipedia.org/wiki/Tibetan_lark
Tibetan partridge,https://wikipedia.org/wiki/Tibetan_partridge
Tibetan rosefinch,https://wikipedia.org/wiki/Tibetan_rosefinch
Tibetan sandgrouse,https://wikipedia.org/wiki/Tibetan_sandgrouse
Tibetan serin,https://wikipedia.org/wiki/Tibetan_serin
Tibetan snowcock,https://wikipedia.org/wiki/Tibetan_snowcock
Tibetan snowfinch,https://wikipedia.org/wiki/Tibetan_snowfinch
Tickell's blue flycatcher,https://wikipedia.org/wiki/Tickell%27s_blue_flycatcher
Tickell's brown hornbill,https://wikipedia.org/wiki/Tickell%27s_brown_hornbill
Tickell's leaf warbler,https://wikipedia.org/wiki/Tickell%27s_leaf_warbler
Tickell's thrush,https://wikipedia.org/wiki/Tickell%27s_thrush
Ticking doradito,https://wikipedia.org/wiki/Ticking_doradito
Tiger shrike,https://wikipedia.org/wiki/Tiger_shrike
Timberline wren,https://wikipedia.org/wiki/Timberline_wren
Timneh parrot,https://wikipedia.org/wiki/Timneh_parrot
Timor blue flycatcher,https://wikipedia.org/wiki/Timor_blue_flycatcher
Timor boobook,https://wikipedia.org/wiki/Timor_boobook
Timor cuckoo-dove,https://wikipedia.org/wiki/Timor_cuckoo-dove
Timor friarbird,https://wikipedia.org/wiki/Timor_friarbird
Timor green pigeon,https://wikipedia.org/wiki/Timor_green_pigeon
Timor imperial pigeon,https://wikipedia.org/wiki/Timor_imperial_pigeon
Timor leaf warbler,https://wikipedia.org/wiki/Timor_leaf_warbler
Timor sparrow,https://wikipedia.org/wiki/Timor_sparrow
Timor stubtail,https://wikipedia.org/wiki/Timor_stubtail
Tinian monarch,https://wikipedia.org/wiki/Tinian_monarch
Tinkling cisticola,https://wikipedia.org/wiki/Tinkling_cisticola
Tiny cisticola,https://wikipedia.org/wiki/Tiny_cisticola
Tiny hawk,https://wikipedia.org/wiki/Tiny_hawk
Tiny sunbird,https://wikipedia.org/wiki/Tiny_sunbird
Tiny tyrant-manakin,https://wikipedia.org/wiki/Tiny_tyrant-manakin
Tit berrypecker,https://wikipedia.org/wiki/Tit_berrypecker
Tit hylia,https://wikipedia.org/wiki/Tit_hylia
Titicaca grebe,https://wikipedia.org/wiki/Titicaca_grebe
Tit-like dacnis,https://wikipedia.org/wiki/Tit-like_dacnis
Toco toucan,https://wikipedia.org/wiki/Toco_toucan
Tocuyo sparrow,https://wikipedia.org/wiki/Tocuyo_sparrow
Todd's antwren,https://wikipedia.org/wiki/Todd%27s_antwren
Todd's nightjar,https://wikipedia.org/wiki/Todd%27s_nightjar
Todd's sirystes,https://wikipedia.org/wiki/Todd%27s_sirystes
Tody motmot,https://wikipedia.org/wiki/Tody_motmot
Togian boobook,https://wikipedia.org/wiki/Togian_boobook
Togian white-eye,https://wikipedia.org/wiki/Togian_white-eye
Togo paradise whydah,https://wikipedia.org/wiki/Togo_paradise_whydah
Tolima blossomcrown,https://wikipedia.org/wiki/Tolima_blossomcrown
Tolima dove,https://wikipedia.org/wiki/Tolima_dove
Tomtit,https://wikipedia.org/wiki/Tomtit
Tongan ground dove,https://wikipedia.org/wiki/Tongan_ground_dove
Tongan megapode,https://wikipedia.org/wiki/Tongan_megapode
Tongan whistler,https://wikipedia.org/wiki/Tongan_whistler
Tooth-billed bowerbird,https://wikipedia.org/wiki/Tooth-billed_bowerbird
Tooth-billed hummingbird,https://wikipedia.org/wiki/Tooth-billed_hummingbird
Tooth-billed pigeon,https://wikipedia.org/wiki/Tooth-billed_pigeon
Tooth-billed tanager,https://wikipedia.org/wiki/Tooth-billed_tanager
Tooth-billed wren,https://wikipedia.org/wiki/Tooth-billed_wren
Topknot pigeon,https://wikipedia.org/wiki/Topknot_pigeon
Toro olive greenbul,https://wikipedia.org/wiki/Toro_olive_greenbul
Torotoroka scops owl,https://wikipedia.org/wiki/Torotoroka_scops_owl
Torrent duck,https://wikipedia.org/wiki/Torrent_duck
Torrent flyrobin,https://wikipedia.org/wiki/Torrent_flyrobin
Torrent tyrannulet,https://wikipedia.org/wiki/Torrent_tyrannulet
Torrent-lark,https://wikipedia.org/wiki/Torrent-lark
Torresian crow,https://wikipedia.org/wiki/Torresian_crow
Torresian imperial pigeon,https://wikipedia.org/wiki/Torresian_imperial_pigeon
Torresian kingfisher,https://wikipedia.org/wiki/Torresian_kingfisher
Toucan barbet,https://wikipedia.org/wiki/Toucan_barbet
Tourmaline sunangel,https://wikipedia.org/wiki/Tourmaline_sunangel
Townsend's shearwater,https://wikipedia.org/wiki/Townsend%27s_shearwater
Townsend's solitaire,https://wikipedia.org/wiki/Townsend%27s_solitaire
Townsend's storm petrel,https://wikipedia.org/wiki/Townsend%27s_storm_petrel
Townsend's warbler,https://wikipedia.org/wiki/Townsend%27s_warbler
Tractrac chat,https://wikipedia.org/wiki/Tractrac_chat
Transvolcanic jay,https://wikipedia.org/wiki/Transvolcanic_jay
Tree martin,https://wikipedia.org/wiki/Tree_martin
Tree pipit,https://wikipedia.org/wiki/Tree_pipit
Tree swallow,https://wikipedia.org/wiki/Tree_swallow
Tres Marías amazon,https://wikipedia.org/wiki/Tres_Mar%C3%ADas_amazon
Tricolored blackbird,https://wikipedia.org/wiki/Tricolored_blackbird
Tricolored brushfinch,https://wikipedia.org/wiki/Tricolored_brushfinch
Tricolored grebe,https://wikipedia.org/wiki/Tricolored_grebe
Tricolored heron,https://wikipedia.org/wiki/Tricolored_heron
Tricolored parrotfinch,https://wikipedia.org/wiki/Tricolored_parrotfinch
Tricoloured munia,https://wikipedia.org/wiki/Tricoloured_munia
Trilling cisticola,https://wikipedia.org/wiki/Trilling_cisticola
Trilling gnatwren,https://wikipedia.org/wiki/Trilling_gnatwren
Trilling shrike-babbler,https://wikipedia.org/wiki/Trilling_shrike-babbler
Trilling tailorbird,https://wikipedia.org/wiki/Trilling_tailorbird
Trilling tapaculo,https://wikipedia.org/wiki/Trilling_tapaculo
Trindade petrel,https://wikipedia.org/wiki/Trindade_petrel
Trinidad euphonia,https://wikipedia.org/wiki/Trinidad_euphonia
Trinidad motmot,https://wikipedia.org/wiki/Trinidad_motmot
Trinidad piping guan,https://wikipedia.org/wiki/Trinidad_piping_guan
Tristan albatross,https://wikipedia.org/wiki/Tristan_albatross
Tristan moorhen,https://wikipedia.org/wiki/Tristan_moorhen
Tristan thrush,https://wikipedia.org/wiki/Tristan_thrush
Tristram's bunting,https://wikipedia.org/wiki/Tristram%27s_bunting
Tristram's starling,https://wikipedia.org/wiki/Tristram%27s_starling
Tristram's storm petrel,https://wikipedia.org/wiki/Tristram%27s_storm_petrel
Tristram's warbler,https://wikipedia.org/wiki/Tristram%27s_warbler
Trocaz pigeon,https://wikipedia.org/wiki/Trocaz_pigeon
Tropeiro seedeater,https://wikipedia.org/wiki/Tropeiro_seedeater
Tropical boubou,https://wikipedia.org/wiki/Tropical_boubou
Tropical gnatcatcher,https://wikipedia.org/wiki/Tropical_gnatcatcher
Tropical kingbird,https://wikipedia.org/wiki/Tropical_kingbird
Tropical mockingbird,https://wikipedia.org/wiki/Tropical_mockingbird
Tropical parula,https://wikipedia.org/wiki/Tropical_parula
Tropical pewee,https://wikipedia.org/wiki/Tropical_pewee
Tropical screech owl,https://wikipedia.org/wiki/Tropical_screech_owl
Tropical scrubwren,https://wikipedia.org/wiki/Tropical_scrubwren
Tropical shearwater,https://wikipedia.org/wiki/Tropical_shearwater
Trumpet manucode,https://wikipedia.org/wiki/Trumpet_manucode
Trumpeter finch,https://wikipedia.org/wiki/Trumpeter_finch
Trumpeter hornbill,https://wikipedia.org/wiki/Trumpeter_hornbill
Trumpeter swan,https://wikipedia.org/wiki/Trumpeter_swan
Tsavo sunbird,https://wikipedia.org/wiki/Tsavo_sunbird
Tschudi's nightjar,https://wikipedia.org/wiki/Tschudi%27s_nightjar
Tschudi's tapaculo,https://wikipedia.org/wiki/Tschudi%27s_tapaculo
Tschudi's woodcreeper,https://wikipedia.org/wiki/Tschudi%27s_woodcreeper
Tsingy wood rail,https://wikipedia.org/wiki/Tsingy_wood_rail
Tuamotu reed warbler,https://wikipedia.org/wiki/Tuamotu_reed_warbler
Tuamotu sandpiper,https://wikipedia.org/wiki/Tuamotu_sandpiper
Tucumán amazon,https://wikipedia.org/wiki/Tucum%C3%A1n_amazon
Tucumán mountain finch,https://wikipedia.org/wiki/Tucum%C3%A1n_mountain_finch
Tufted antshrike,https://wikipedia.org/wiki/Tufted_antshrike
Tufted coquette,https://wikipedia.org/wiki/Tufted_coquette
Tufted duck,https://wikipedia.org/wiki/Tufted_duck
Tufted jay,https://wikipedia.org/wiki/Tufted_jay
Tufted puffin,https://wikipedia.org/wiki/Tufted_puffin
Tufted titmouse,https://wikipedia.org/wiki/Tufted_titmouse
Tufted tit-spinetail,https://wikipedia.org/wiki/Tufted_tit-spinetail
Tufted tit-tyrant,https://wikipedia.org/wiki/Tufted_tit-tyrant
Tui,https://wikipedia.org/wiki/Tui_(bird)
Tui parakeet,https://wikipedia.org/wiki/Tui_parakeet
Tullberg's woodpecker,https://wikipedia.org/wiki/Tullberg%27s_woodpecker
Tumbes hummingbird,https://wikipedia.org/wiki/Tumbes_hummingbird
Tumbes pewee,https://wikipedia.org/wiki/Tumbes_pewee
Tumbes sparrow,https://wikipedia.org/wiki/Tumbes_sparrow
Tumbes swallow,https://wikipedia.org/wiki/Tumbes_swallow
Tumbes tyrant,https://wikipedia.org/wiki/Tumbes_tyrant
Tumbesian tyrannulet,https://wikipedia.org/wiki/Tumbesian_tyrannulet
Tundra bean goose,https://wikipedia.org/wiki/Tundra_bean_goose
Tundra swan,https://wikipedia.org/wiki/Tundra_swan
Turati's boubou,https://wikipedia.org/wiki/Turati%27s_boubou
Turkestan short-toed lark,https://wikipedia.org/wiki/Turkestan_short-toed_lark
Turkey vulture,https://wikipedia.org/wiki/Turkey_vulture
Turner's eremomela,https://wikipedia.org/wiki/Turner%27s_eremomela
Turquoise cotinga,https://wikipedia.org/wiki/Turquoise_cotinga
Turquoise dacnis,https://wikipedia.org/wiki/Turquoise_dacnis
Turquoise flycatcher,https://wikipedia.org/wiki/Turquoise_flycatcher
Turquoise jay,https://wikipedia.org/wiki/Turquoise_jay
Turquoise parrot,https://wikipedia.org/wiki/Turquoise_parrot
Turquoise tanager,https://wikipedia.org/wiki/Turquoise_tanager
Turquoise-browed motmot,https://wikipedia.org/wiki/Turquoise-browed_motmot
Turquoise-fronted amazon,https://wikipedia.org/wiki/Turquoise-fronted_amazon
Turquoise-throated barbet,https://wikipedia.org/wiki/Turquoise-throated_barbet
Turquoise-throated puffleg,https://wikipedia.org/wiki/Turquoise-throated_puffleg
Turquoise-winged parrotlet,https://wikipedia.org/wiki/Turquoise-winged_parrotlet
Tuxtla quail-dove,https://wikipedia.org/wiki/Tuxtla_quail-dove
Twelve-wired bird-of-paradise,https://wikipedia.org/wiki/Twelve-wired_bird-of-paradise
Twite,https://wikipedia.org/wiki/Twite
Two-banded plover,https://wikipedia.org/wiki/Two-banded_plover
Two-banded puffbird,https://wikipedia.org/wiki/Two-banded_puffbird
Two-banded warbler,https://wikipedia.org/wiki/Two-banded_warbler
Two-barred crossbill,https://wikipedia.org/wiki/Two-barred_crossbill
Two-barred warbler,https://wikipedia.org/wiki/Two-barred_warbler
Tylas vanga,https://wikipedia.org/wiki/Tylas_vanga
Tyrannine woodcreeper,https://wikipedia.org/wiki/Tyrannine_woodcreeper
Tyrian metaltail,https://wikipedia.org/wiki/Tyrian_metaltail
Tytler's leaf warbler,https://wikipedia.org/wiki/Tytler%27s_leaf_warbler
Ua Pou monarch,https://wikipedia.org/wiki/Ua_Pou_monarch
Udzungwa forest partridge,https://wikipedia.org/wiki/Udzungwa_forest_partridge
Uganda woodland warbler,https://wikipedia.org/wiki/Uganda_woodland_warbler
ʻUla-ʻai-hawane,https://wikipedia.org/wiki/%CA%BBUla-%CA%BBai-hawane
Ultramarine flycatcher,https://wikipedia.org/wiki/Ultramarine_flycatcher
Ultramarine grosbeak,https://wikipedia.org/wiki/Ultramarine_grosbeak
Ultramarine kingfisher,https://wikipedia.org/wiki/Ultramarine_kingfisher
Ultramarine lorikeet,https://wikipedia.org/wiki/Ultramarine_lorikeet
Uluguru bushshrike,https://wikipedia.org/wiki/Uluguru_bushshrike
Uluguru greenbul,https://wikipedia.org/wiki/Uluguru_greenbul
Uluguru violet-backed sunbird,https://wikipedia.org/wiki/Uluguru_violet-backed_sunbird
Unadorned flycatcher,https://wikipedia.org/wiki/Unadorned_flycatcher
Undulated antpitta,https://wikipedia.org/wiki/Undulated_antpitta
Undulated antshrike,https://wikipedia.org/wiki/Undulated_antshrike
Undulated tinamou,https://wikipedia.org/wiki/Undulated_tinamou
Unicolored antwren,https://wikipedia.org/wiki/Unicolored_antwren
Unicolored blackbird,https://wikipedia.org/wiki/Unicolored_blackbird
Unicolored jay,https://wikipedia.org/wiki/Unicolored_jay
Unicolored tapaculo,https://wikipedia.org/wiki/Unicolored_tapaculo
Unicolored thrush,https://wikipedia.org/wiki/Unicolored_thrush
Uniform antshrike,https://wikipedia.org/wiki/Uniform_antshrike
Uniform crake,https://wikipedia.org/wiki/Uniform_crake
Uniform finch,https://wikipedia.org/wiki/Uniform_finch
Uniform swiftlet,https://wikipedia.org/wiki/Uniform_swiftlet
Uniform treehunter,https://wikipedia.org/wiki/Uniform_treehunter
Uniform woodcreeper,https://wikipedia.org/wiki/Uniform_woodcreeper
Unspotted saw-whet owl,https://wikipedia.org/wiki/Unspotted_saw-whet_owl
Unstreaked tit-tyrant,https://wikipedia.org/wiki/Unstreaked_tit-tyrant
Upcher's warbler,https://wikipedia.org/wiki/Upcher%27s_warbler
Upland antshrike,https://wikipedia.org/wiki/Upland_antshrike
Upland buzzard,https://wikipedia.org/wiki/Upland_buzzard
Upland goose,https://wikipedia.org/wiki/Upland_goose
Upland pipit,https://wikipedia.org/wiki/Upland_pipit
Upland sandpiper,https://wikipedia.org/wiki/Upland_sandpiper
Ural owl,https://wikipedia.org/wiki/Ural_owl
Urich's tyrannulet,https://wikipedia.org/wiki/Urich%27s_tyrannulet
Urrao antpitta,https://wikipedia.org/wiki/Urrao_antpitta
Ursula's sunbird,https://wikipedia.org/wiki/Ursula%27s_sunbird
Usambara akalat,https://wikipedia.org/wiki/Usambara_akalat
Usambara double-collared sunbird,https://wikipedia.org/wiki/Usambara_double-collared_sunbird
Usambara eagle-owl,https://wikipedia.org/wiki/Usambara_eagle-owl
Usambara hyliota,https://wikipedia.org/wiki/Usambara_hyliota
Usambara thrush,https://wikipedia.org/wiki/Usambara_thrush
Usambara weaver,https://wikipedia.org/wiki/Usambara_weaver
Ussher's flycatcher,https://wikipedia.org/wiki/Ussher%27s_flycatcher
Vampire ground finch,https://wikipedia.org/wiki/Vampire_ground_finch
Van Dam's vanga,https://wikipedia.org/wiki/Van_Dam%27s_vanga
Van Hasselt's sunbird,https://wikipedia.org/wiki/Van_Hasselt%27s_sunbird
Vanikoro flycatcher,https://wikipedia.org/wiki/Vanikoro_flycatcher
Vanikoro monarch,https://wikipedia.org/wiki/Vanikoro_monarch
Vanikoro white-eye,https://wikipedia.org/wiki/Vanikoro_white-eye
Vanuatu imperial pigeon,https://wikipedia.org/wiki/Vanuatu_imperial_pigeon
Vanuatu kingfisher,https://wikipedia.org/wiki/Vanuatu_kingfisher
Vanuatu megapode,https://wikipedia.org/wiki/Vanuatu_megapode
Vanuatu petrel,https://wikipedia.org/wiki/Vanuatu_petrel
Vanuatu white-eye,https://wikipedia.org/wiki/Vanuatu_white-eye
Variable antshrike,https://wikipedia.org/wiki/Variable_antshrike
Variable goshawk,https://wikipedia.org/wiki/Variable_goshawk
Variable hawk,https://wikipedia.org/wiki/Variable_hawk
Variable oriole,https://wikipedia.org/wiki/Variable_oriole
Variable oystercatcher,https://wikipedia.org/wiki/Variable_oystercatcher
Variable seedeater,https://wikipedia.org/wiki/Variable_seedeater
Variable shrikethrush,https://wikipedia.org/wiki/Variable_shrikethrush
Variable sunbird,https://wikipedia.org/wiki/Variable_sunbird
Variable wheatear,https://wikipedia.org/wiki/Variable_wheatear
Varied bunting,https://wikipedia.org/wiki/Varied_bunting
Varied honeyeater,https://wikipedia.org/wiki/Varied_honeyeater
Varied lorikeet,https://wikipedia.org/wiki/Varied_lorikeet
Varied sittella,https://wikipedia.org/wiki/Varied_sittella
Varied solitaire,https://wikipedia.org/wiki/Varied_solitaire
Varied thrush,https://wikipedia.org/wiki/Varied_thrush
Varied tit,https://wikipedia.org/wiki/Varied_tit
Varied triller,https://wikipedia.org/wiki/Varied_triller
Variegated antpitta,https://wikipedia.org/wiki/Variegated_antpitta
Variegated bristle tyrant,https://wikipedia.org/wiki/Variegated_bristle_tyrant
Variegated fairywren,https://wikipedia.org/wiki/Variegated_fairywren
Variegated flycatcher,https://wikipedia.org/wiki/Variegated_flycatcher
Variegated laughingthrush,https://wikipedia.org/wiki/Variegated_laughingthrush
Variegated tinamou,https://wikipedia.org/wiki/Variegated_tinamou
